"sku","product","handle","price","variant"
"KAJSA-18YG-S-100-LG","KAJSA","kajsa-lab-grown","2030.00","18K Yellow Gold / Signature - SI1/H / 1 ct"
"KAJSA-18WG-P-100-LG","KAJSA","kajsa-lab-grown","2480.00","18K White Gold / Prestige - VS1/F / 1 ct"
"KAJSA-18WG-S-100-LG","KAJSA","kajsa-lab-grown","2030.00","18K White Gold / Signature - SI1/H / 1 ct"
"KAJSA-18RG-P-100-LG","KAJSA","kajsa-lab-grown","2480.00","18K Rose Gold / Prestige - VS1/F / 1 ct"
"KAJSA-18RG-S-100-LG","KAJSA","kajsa-lab-grown","2030.00","18K Rose Gold / Signature - SI1/H / 1 ct"
"KAJSA-PT-P-100-LG","KAJSA","kajsa-lab-grown","2670.00","Platinum / Prestige - VS1/F / 1 ct"
"KAJSA-PT-S-100-LG","KAJSA","kajsa-lab-grown","2210.00","Platinum / Signature - SI1/H / 1 ct"
"KAJSA-14YG-P-150-LG","KAJSA","kajsa-lab-grown","4130.00","14K Yellow Gold / Prestige - VS1/F / 1.5 ct"
"KAJSA-14YG-S-150-LG","KAJSA","kajsa-lab-grown","3250.00","14K Yellow Gold / Signature - SI1/H / 1.5 ct"
"KAJSA-14WG-P-150-LG","KAJSA","kajsa-lab-grown","4130.00","14K White Gold / Prestige - VS1/F / 1.5 ct"
"KAJSA-14WG-S-150-LG","KAJSA","kajsa-lab-grown","3250.00","14K White Gold / Signature - SI1/H / 1.5 ct"
"KAJSA-14RG-P-150-LG","KAJSA","kajsa-lab-grown","4130.00","14K Rose Gold / Prestige - VS1/F / 1.5 ct"
"KAJSA-14RG-S-150-LG","KAJSA","kajsa-lab-grown","3250.00","14K Rose Gold / Signature - SI1/H / 1.5 ct"
"KAJSA-18YG-P-150-LG","KAJSA","kajsa-lab-grown","4290.00","18K Yellow Gold / Prestige - VS1/F / 1.5 ct"
"KAJSA-18YG-S-150-LG","KAJSA","kajsa-lab-grown","3410.00","18K Yellow Gold / Signature - SI1/H / 1.5 ct"
"KAJSA-18WG-P-150-LG","KAJSA","kajsa-lab-grown","4290.00","18K White Gold / Prestige - VS1/F / 1.5 ct"
"KAJSA-18WG-S-150-LG","KAJSA","kajsa-lab-grown","3410.00","18K White Gold / Signature - SI1/H / 1.5 ct"
"KAJSA-18RG-P-150-LG","KAJSA","kajsa-lab-grown","4290.00","18K Rose Gold / Prestige - VS1/F / 1.5 ct"
"KAJSA-18RG-S-150-LG","KAJSA","kajsa-lab-grown","3410.00","18K Rose Gold / Signature - SI1/H / 1.5 ct"
"KAJSA-PT-P-150-LG","KAJSA","kajsa-lab-grown","4470.00","Platinum / Prestige - VS1/F / 1.5 ct"
"KAJSA-PT-S-150-LG","KAJSA","kajsa-lab-grown","3590.00","Platinum / Signature - SI1/H / 1.5 ct"
"KAJSA-14YG-P-200-LG","KAJSA","kajsa-lab-grown","6470.00","14K Yellow Gold / Prestige - VS1/F / 2 ct"
"KAJSA-14YG-S-200-LG","KAJSA","kajsa-lab-grown","4190.00","14K Yellow Gold / Signature - SI1/H / 2 ct"
"KAJSA-14WG-P-200-LG","KAJSA","kajsa-lab-grown","6470.00","14K White Gold / Prestige - VS1/F / 2 ct"
"KAJSA-14WG-S-200-LG","KAJSA","kajsa-lab-grown","4190.00","14K White Gold / Signature - SI1/H / 2 ct"
"KAJSA-14RG-P-200-LG","KAJSA","kajsa-lab-grown","6470.00","14K Rose Gold / Prestige - VS1/F / 2 ct"
"KAJSA-14RG-S-200-LG","KAJSA","kajsa-lab-grown","4190.00","14K Rose Gold / Signature - SI1/H / 2 ct"
"KAJSA-18YG-P-200-LG","KAJSA","kajsa-lab-grown","6630.00","18K Yellow Gold / Prestige - VS1/F / 2 ct"
"KAJSA-18YG-S-200-LG","KAJSA","kajsa-lab-grown","4340.00","18K Yellow Gold / Signature - SI1/H / 2 ct"
"KAJSA-18WG-P-200-LG","KAJSA","kajsa-lab-grown","6630.00","18K White Gold / Prestige - VS1/F / 2 ct"
"KAJSA-18WG-S-200-LG","KAJSA","kajsa-lab-grown","4340.00","18K White Gold / Signature - SI1/H / 2 ct"
"KAJSA-18RG-P-200-LG","KAJSA","kajsa-lab-grown","6630.00","18K Rose Gold / Prestige - VS1/F / 2 ct"
"KAJSA-18RG-S-200-LG","KAJSA","kajsa-lab-grown","4340.00","18K Rose Gold / Signature - SI1/H / 2 ct"
"KAJSA-PT-P-200-LG","KAJSA","kajsa-lab-grown","6810.00","Platinum / Prestige - VS1/F / 2 ct"
"KAJSA-PT-S-200-LG","KAJSA","kajsa-lab-grown","4520.00","Platinum / Signature - SI1/H / 2 ct"
"MAJA-14YG-P-050-NAT","MAJA","maja-natural","2610.00","14K Yellow Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-14YG-S-050-NAT","MAJA","maja-natural","2180.00","14K Yellow Gold / Signature - SI1/H / 0.5 ct"
"MAJA-14WG-P-050-NAT","MAJA","maja-natural","2610.00","14K White Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-14WG-S-050-NAT","MAJA","maja-natural","2180.00","14K White Gold / Signature - SI1/H / 0.5 ct"
"MAJA-14RG-P-050-NAT","MAJA","maja-natural","2610.00","14K Rose Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-14RG-S-050-NAT","MAJA","maja-natural","2180.00","14K Rose Gold / Signature - SI1/H / 0.5 ct"
"MAJA-18YG-P-050-NAT","MAJA","maja-natural","2740.00","18K Yellow Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-18YG-S-050-NAT","MAJA","maja-natural","2300.00","18K Yellow Gold / Signature - SI1/H / 0.5 ct"
"MAJA-18WG-P-050-NAT","MAJA","maja-natural","2740.00","18K White Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-18WG-S-050-NAT","MAJA","maja-natural","2300.00","18K White Gold / Signature - SI1/H / 0.5 ct"
"MAJA-18RG-P-050-NAT","MAJA","maja-natural","2740.00","18K Rose Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-18RG-S-050-NAT","MAJA","maja-natural","2300.00","18K Rose Gold / Signature - SI1/H / 0.5 ct"
"MAJA-PT-P-050-NAT","MAJA","maja-natural","2880.00","Platinum / Prestige - VS1/F / 0.5 ct"
"MAJA-PT-S-050-NAT","MAJA","maja-natural","2440.00","Platinum / Signature - SI1/H / 0.5 ct"
"MAJA-14YG-P-075-NAT","MAJA","maja-natural","5040.00","14K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-14YG-S-075-NAT","MAJA","maja-natural","3960.00","14K Yellow Gold / Signature - SI1/H / 0.75 ct"
"MAJA-14WG-P-075-NAT","MAJA","maja-natural","5040.00","14K White Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-14WG-S-075-NAT","MAJA","maja-natural","3960.00","14K White Gold / Signature - SI1/H / 0.75 ct"
"MAJA-14RG-P-075-NAT","MAJA","maja-natural","5040.00","14K Rose Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-14RG-S-075-NAT","MAJA","maja-natural","3960.00","14K Rose Gold / Signature - SI1/H / 0.75 ct"
"MAJA-18YG-P-075-NAT","MAJA","maja-natural","5160.00","18K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-18YG-S-075-NAT","MAJA","maja-natural","4080.00","18K Yellow Gold / Signature - SI1/H / 0.75 ct"
"MAJA-18WG-P-075-NAT","MAJA","maja-natural","5160.00","18K White Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-18WG-S-075-NAT","MAJA","maja-natural","4080.00","18K White Gold / Signature - SI1/H / 0.75 ct"
"MAJA-18RG-P-075-NAT","MAJA","maja-natural","5160.00","18K Rose Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-18RG-S-075-NAT","MAJA","maja-natural","4080.00","18K Rose Gold / Signature - SI1/H / 0.75 ct"
"MAJA-PT-P-075-NAT","MAJA","maja-natural","5300.00","Platinum / Prestige - VS1/F / 0.75 ct"
"MAJA-PT-S-075-NAT","MAJA","maja-natural","4220.00","Platinum / Signature - SI1/H / 0.75 ct"
"MAJA-14YG-P-100-NAT","MAJA","maja-natural","9410.00","14K Yellow Gold / Prestige - VS1/F / 1 ct"
"MAJA-14YG-S-100-NAT","MAJA","maja-natural","6930.00","14K Yellow Gold / Signature - SI1/H / 1 ct"
"MAJA-14WG-P-100-NAT","MAJA","maja-natural","9410.00","14K White Gold / Prestige - VS1/F / 1 ct"
"MAJA-14WG-S-100-NAT","MAJA","maja-natural","6930.00","14K White Gold / Signature - SI1/H / 1 ct"
"MAJA-14RG-P-100-NAT","MAJA","maja-natural","9410.00","14K Rose Gold / Prestige - VS1/F / 1 ct"
"MAJA-14RG-S-100-NAT","MAJA","maja-natural","6930.00","14K Rose Gold / Signature - SI1/H / 1 ct"
"MAJA-18YG-P-100-NAT","MAJA","maja-natural","9540.00","18K Yellow Gold / Prestige - VS1/F / 1 ct"
"MAJA-18YG-S-100-NAT","MAJA","maja-natural","7060.00","18K Yellow Gold / Signature - SI1/H / 1 ct"
"MAJA-18WG-P-100-NAT","MAJA","maja-natural","9540.00","18K White Gold / Prestige - VS1/F / 1 ct"
"MAJA-18WG-S-100-NAT","MAJA","maja-natural","7060.00","18K White Gold / Signature - SI1/H / 1 ct"
"MAJA-18RG-P-100-NAT","MAJA","maja-natural","9540.00","18K Rose Gold / Prestige - VS1/F / 1 ct"
"MAJA-18RG-S-100-NAT","MAJA","maja-natural","7060.00","18K Rose Gold / Signature - SI1/H / 1 ct"
"MAJA-PT-P-100-NAT","MAJA","maja-natural","9680.00","Platinum / Prestige - VS1/F / 1 ct"
"MAJA-PT-S-100-NAT","MAJA","maja-natural","7200.00","Platinum / Signature - SI1/H / 1 ct"
"MAJA-14YG-P-150-NAT","MAJA","maja-natural","19610.00","14K Yellow Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-14YG-S-150-NAT","MAJA","maja-natural","16600.00","14K Yellow Gold / Signature - SI1/H / 1.5 ct"
"MAJA-14WG-P-150-NAT","MAJA","maja-natural","19610.00","14K White Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-14WG-S-150-NAT","MAJA","maja-natural","16600.00","14K White Gold / Signature - SI1/H / 1.5 ct"
"MAJA-14RG-P-150-NAT","MAJA","maja-natural","19610.00","14K Rose Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-14RG-S-150-NAT","MAJA","maja-natural","16600.00","14K Rose Gold / Signature - SI1/H / 1.5 ct"
"MAJA-18YG-P-150-NAT","MAJA","maja-natural","19740.00","18K Yellow Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-18YG-S-150-NAT","MAJA","maja-natural","16720.00","18K Yellow Gold / Signature - SI1/H / 1.5 ct"
"MAJA-18WG-P-150-NAT","MAJA","maja-natural","19740.00","18K White Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-18WG-S-150-NAT","MAJA","maja-natural","16720.00","18K White Gold / Signature - SI1/H / 1.5 ct"
"MAJA-18RG-P-150-NAT","MAJA","maja-natural","19740.00","18K Rose Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-18RG-S-150-NAT","MAJA","maja-natural","16720.00","18K Rose Gold / Signature - SI1/H / 1.5 ct"
"MAJA-PT-P-150-NAT","MAJA","maja-natural","19880.00","Platinum / Prestige - VS1/F / 1.5 ct"
"MAJA-PT-S-150-NAT","MAJA","maja-natural","16860.00","Platinum / Signature - SI1/H / 1.5 ct"
"MAJA-14YG-P-200-NAT","MAJA","maja-natural","35060.00","14K Yellow Gold / Prestige - VS1/F / 2 ct"
"MAJA-14YG-S-200-NAT","MAJA","maja-natural","27060.00","14K Yellow Gold / Signature - SI1/H / 2 ct"
"MAJA-14WG-P-200-NAT","MAJA","maja-natural","35060.00","14K White Gold / Prestige - VS1/F / 2 ct"
"MAJA-14WG-S-200-NAT","MAJA","maja-natural","27060.00","14K White Gold / Signature - SI1/H / 2 ct"
"MAJA-14RG-P-200-NAT","MAJA","maja-natural","35060.00","14K Rose Gold / Prestige - VS1/F / 2 ct"
"MAJA-14RG-S-200-NAT","MAJA","maja-natural","27060.00","14K Rose Gold / Signature - SI1/H / 2 ct"
"MAJA-18YG-P-200-NAT","MAJA","maja-natural","35190.00","18K Yellow Gold / Prestige - VS1/F / 2 ct"
"MAJA-18YG-S-200-NAT","MAJA","maja-natural","27190.00","18K Yellow Gold / Signature - SI1/H / 2 ct"
"MAJA-18WG-P-200-NAT","MAJA","maja-natural","35190.00","18K White Gold / Prestige - VS1/F / 2 ct"
"MAJA-18WG-S-200-NAT","MAJA","maja-natural","27190.00","18K White Gold / Signature - SI1/H / 2 ct"
"MAJA-18RG-P-200-NAT","MAJA","maja-natural","35190.00","18K Rose Gold / Prestige - VS1/F / 2 ct"
"MAJA-18RG-S-200-NAT","MAJA","maja-natural","27190.00","18K Rose Gold / Signature - SI1/H / 2 ct"
"MAJA-PT-P-200-NAT","MAJA","maja-natural","35330.00","Platinum / Prestige - VS1/F / 2 ct"
"MAJA-PT-S-200-NAT","MAJA","maja-natural","27330.00","Platinum / Signature - SI1/H / 2 ct"
"MAJA-14YG-P-050-LG","MAJA","maja-lab-grown","760.00","14K Yellow Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-14YG-S-050-LG","MAJA","maja-lab-grown","600.00","14K Yellow Gold / Signature - SI1/H / 0.5 ct"
"MAJA-14WG-P-050-LG","MAJA","maja-lab-grown","760.00","14K White Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-14WG-S-050-LG","MAJA","maja-lab-grown","600.00","14K White Gold / Signature - SI1/H / 0.5 ct"
"MAJA-14RG-P-050-LG","MAJA","maja-lab-grown","760.00","14K Rose Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-14RG-S-050-LG","MAJA","maja-lab-grown","600.00","14K Rose Gold / Signature - SI1/H / 0.5 ct"
"MAJA-18YG-P-050-LG","MAJA","maja-lab-grown","890.00","18K Yellow Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-18YG-S-050-LG","MAJA","maja-lab-grown","730.00","18K Yellow Gold / Signature - SI1/H / 0.5 ct"
"MAJA-18WG-P-050-LG","MAJA","maja-lab-grown","890.00","18K White Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-18WG-S-050-LG","MAJA","maja-lab-grown","730.00","18K White Gold / Signature - SI1/H / 0.5 ct"
"MAJA-18RG-P-050-LG","MAJA","maja-lab-grown","890.00","18K Rose Gold / Prestige - VS1/F / 0.5 ct"
"MAJA-18RG-S-050-LG","MAJA","maja-lab-grown","730.00","18K Rose Gold / Signature - SI1/H / 0.5 ct"
"MAJA-PT-P-050-LG","MAJA","maja-lab-grown","1030.00","Platinum / Prestige - VS1/F / 0.5 ct"
"MAJA-PT-S-050-LG","MAJA","maja-lab-grown","870.00","Platinum / Signature - SI1/H / 0.5 ct"
"MAJA-14YG-P-075-LG","MAJA","maja-lab-grown","1270.00","14K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-14YG-S-075-LG","MAJA","maja-lab-grown","1020.00","14K Yellow Gold / Signature - SI1/H / 0.75 ct"
"MAJA-14WG-P-075-LG","MAJA","maja-lab-grown","1270.00","14K White Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-14WG-S-075-LG","MAJA","maja-lab-grown","1020.00","14K White Gold / Signature - SI1/H / 0.75 ct"
"MAJA-14RG-P-075-LG","MAJA","maja-lab-grown","1270.00","14K Rose Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-14RG-S-075-LG","MAJA","maja-lab-grown","1020.00","14K Rose Gold / Signature - SI1/H / 0.75 ct"
"MAJA-18YG-P-075-LG","MAJA","maja-lab-grown","1400.00","18K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-18YG-S-075-LG","MAJA","maja-lab-grown","1130.00","18K Yellow Gold / Signature - SI1/H / 0.75 ct"
"MAJA-18WG-P-075-LG","MAJA","maja-lab-grown","1400.00","18K White Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-18WG-S-075-LG","MAJA","maja-lab-grown","1130.00","18K White Gold / Signature - SI1/H / 0.75 ct"
"MAJA-18RG-P-075-LG","MAJA","maja-lab-grown","1400.00","18K Rose Gold / Prestige - VS1/F / 0.75 ct"
"MAJA-18RG-S-075-LG","MAJA","maja-lab-grown","1130.00","18K Rose Gold / Signature - SI1/H / 0.75 ct"
"MAJA-PT-P-075-LG","MAJA","maja-lab-grown","1540.00","Platinum / Prestige - VS1/F / 0.75 ct"
"MAJA-PT-S-075-LG","MAJA","maja-lab-grown","1270.00","Platinum / Signature - SI1/H / 0.75 ct"
"MAJA-14YG-P-100-LG","MAJA","maja-lab-grown","2320.00","14K Yellow Gold / Prestige - VS1/F / 1 ct"
"MAJA-14YG-S-100-LG","MAJA","maja-lab-grown","1830.00","14K Yellow Gold / Signature - SI1/H / 1 ct"
"MAJA-14WG-P-100-LG","MAJA","maja-lab-grown","2320.00","14K White Gold / Prestige - VS1/F / 1 ct"
"MAJA-14WG-S-100-LG","MAJA","maja-lab-grown","1830.00","14K White Gold / Signature - SI1/H / 1 ct"
"MAJA-14RG-P-100-LG","MAJA","maja-lab-grown","2320.00","14K Rose Gold / Prestige - VS1/F / 1 ct"
"MAJA-14RG-S-100-LG","MAJA","maja-lab-grown","1830.00","14K Rose Gold / Signature - SI1/H / 1 ct"
"MAJA-18YG-P-100-LG","MAJA","maja-lab-grown","2440.00","18K Yellow Gold / Prestige - VS1/F / 1 ct"
"MAJA-18YG-S-100-LG","MAJA","maja-lab-grown","1950.00","18K Yellow Gold / Signature - SI1/H / 1 ct"
"MAJA-18WG-P-100-LG","MAJA","maja-lab-grown","2440.00","18K White Gold / Prestige - VS1/F / 1 ct"
"MAJA-18WG-S-100-LG","MAJA","maja-lab-grown","1950.00","18K White Gold / Signature - SI1/H / 1 ct"
"MAJA-18RG-P-100-LG","MAJA","maja-lab-grown","2440.00","18K Rose Gold / Prestige - VS1/F / 1 ct"
"MAJA-18RG-S-100-LG","MAJA","maja-lab-grown","1950.00","18K Rose Gold / Signature - SI1/H / 1 ct"
"MAJA-PT-P-100-LG","MAJA","maja-lab-grown","2580.00","Platinum / Prestige - VS1/F / 1 ct"
"MAJA-PT-S-100-LG","MAJA","maja-lab-grown","2100.00","Platinum / Signature - SI1/H / 1 ct"
"MAJA-14YG-P-150-LG","MAJA","maja-lab-grown","4270.00","14K Yellow Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-14YG-S-150-LG","MAJA","maja-lab-grown","3320.00","14K Yellow Gold / Signature - SI1/H / 1.5 ct"
"MAJA-14WG-P-150-LG","MAJA","maja-lab-grown","4270.00","14K White Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-14WG-S-150-LG","MAJA","maja-lab-grown","3320.00","14K White Gold / Signature - SI1/H / 1.5 ct"
"MAJA-14RG-P-150-LG","MAJA","maja-lab-grown","4270.00","14K Rose Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-14RG-S-150-LG","MAJA","maja-lab-grown","3320.00","14K Rose Gold / Signature - SI1/H / 1.5 ct"
"MAJA-18YG-P-150-LG","MAJA","maja-lab-grown","4400.00","18K Yellow Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-18YG-S-150-LG","MAJA","maja-lab-grown","3450.00","18K Yellow Gold / Signature - SI1/H / 1.5 ct"
"MAJA-18WG-P-150-LG","MAJA","maja-lab-grown","4400.00","18K White Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-18WG-S-150-LG","MAJA","maja-lab-grown","3450.00","18K White Gold / Signature - SI1/H / 1.5 ct"
"MAJA-18RG-P-150-LG","MAJA","maja-lab-grown","4400.00","18K Rose Gold / Prestige - VS1/F / 1.5 ct"
"MAJA-18RG-S-150-LG","MAJA","maja-lab-grown","3450.00","18K Rose Gold / Signature - SI1/H / 1.5 ct"
"MAJA-PT-P-150-LG","MAJA","maja-lab-grown","4540.00","Platinum / Prestige - VS1/F / 1.5 ct"
"MAJA-PT-S-150-LG","MAJA","maja-lab-grown","3590.00","Platinum / Signature - SI1/H / 1.5 ct"
"MAJA-14YG-P-200-LG","MAJA","maja-lab-grown","6790.00","14K Yellow Gold / Prestige - VS1/F / 2 ct"
"MAJA-14YG-S-200-LG","MAJA","maja-lab-grown","4320.00","14K Yellow Gold / Signature - SI1/H / 2 ct"
"MAJA-14WG-P-200-LG","MAJA","maja-lab-grown","6790.00","14K White Gold / Prestige - VS1/F / 2 ct"
"MAJA-14WG-S-200-LG","MAJA","maja-lab-grown","4320.00","14K White Gold / Signature - SI1/H / 2 ct"
"MAJA-14RG-P-200-LG","MAJA","maja-lab-grown","6790.00","14K Rose Gold / Prestige - VS1/F / 2 ct"
"MAJA-14RG-S-200-LG","MAJA","maja-lab-grown","4320.00","14K Rose Gold / Signature - SI1/H / 2 ct"
"MAJA-18YG-P-200-LG","MAJA","maja-lab-grown","6920.00","18K Yellow Gold / Prestige - VS1/F / 2 ct"
"MAJA-18YG-S-200-LG","MAJA","maja-lab-grown","4450.00","18K Yellow Gold / Signature - SI1/H / 2 ct"
"MAJA-18WG-P-200-LG","MAJA","maja-lab-grown","6920.00","18K White Gold / Prestige - VS1/F / 2 ct"
"MAJA-18WG-S-200-LG","MAJA","maja-lab-grown","4450.00","18K White Gold / Signature - SI1/H / 2 ct"
"MAJA-18RG-P-200-LG","MAJA","maja-lab-grown","6920.00","18K Rose Gold / Prestige - VS1/F / 2 ct"
"MAJA-18RG-S-200-LG","MAJA","maja-lab-grown","4450.00","18K Rose Gold / Signature - SI1/H / 2 ct"
"MAJA-PT-P-200-LG","MAJA","maja-lab-grown","7060.00","Platinum / Prestige - VS1/F / 2 ct"
"MAJA-PT-S-200-LG","MAJA","maja-lab-grown","4590.00","Platinum / Signature - SI1/H / 2 ct"
"ARIEL-14YG-P-050-NAT","ARIEL","ariel-natural","2920.00","14K Yellow Gold / Prestige - VS1/F / 0.5 ct"
"ARIEL-14YG-S-050-NAT","ARIEL","ariel-natural","2480.00","14K Yellow Gold / Signature - SI1/H / 0.5 ct"
"ARIEL-14WG-P-050-NAT","ARIEL","ariel-natural","2920.00","14K White Gold / Prestige - VS1/F / 0.5 ct"
"ARIEL-14WG-S-050-NAT","ARIEL","ariel-natural","2480.00","14K White Gold / Signature - SI1/H / 0.5 ct"
"ARIEL-14RG-P-050-NAT","ARIEL","ariel-natural","2920.00","14K Rose Gold / Prestige - VS1/F / 0.5 ct"
"ARIEL-14RG-S-050-NAT","ARIEL","ariel-natural","2480.00","14K Rose Gold / Signature - SI1/H / 0.5 ct"
"ARIEL-18YG-P-050-NAT","ARIEL","ariel-natural","3120.00","18K Yellow Gold / Prestige - VS1/F / 0.5 ct"
"ARIEL-18YG-S-050-NAT","ARIEL","ariel-natural","2680.00","18K Yellow Gold / Signature - SI1/H / 0.5 ct"
"ARIEL-18WG-P-050-NAT","ARIEL","ariel-natural","3120.00","18K White Gold / Prestige - VS1/F / 0.5 ct"
"ARIEL-18WG-S-050-NAT","ARIEL","ariel-natural","2680.00","18K White Gold / Signature - SI1/H / 0.5 ct"
"ARIEL-18RG-P-050-NAT","ARIEL","ariel-natural","3120.00","18K Rose Gold / Prestige - VS1/F / 0.5 ct"
"ARIEL-18RG-S-050-NAT","ARIEL","ariel-natural","2680.00","18K Rose Gold / Signature - SI1/H / 0.5 ct"
"ARIEL-PT-P-050-NAT","ARIEL","ariel-natural","3360.00","Platinum / Prestige - VS1/F / 0.5 ct"
"ARIEL-PT-S-050-NAT","ARIEL","ariel-natural","2920.00","Platinum / Signature - SI1/H / 0.5 ct"
"ARIEL-14YG-P-075-NAT","ARIEL","ariel-natural","5350.00","14K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"ARIEL-14YG-S-075-NAT","ARIEL","ariel-natural","4270.00","14K Yellow Gold / Signature - SI1/H / 0.75 ct"
"ARIEL-14WG-P-075-NAT","ARIEL","ariel-natural","5350.00","14K White Gold / Prestige - VS1/F / 0.75 ct"
"ARIEL-14WG-S-075-NAT","ARIEL","ariel-natural","4270.00","14K White Gold / Signature - SI1/H / 0.75 ct"
"ARIEL-14RG-P-075-NAT","ARIEL","ariel-natural","5350.00","14K Rose Gold / Prestige - VS1/F / 0.75 ct"
"ARIEL-14RG-S-075-NAT","ARIEL","ariel-natural","4270.00","14K Rose Gold / Signature - SI1/H / 0.75 ct"
"ARIEL-18YG-P-075-NAT","ARIEL","ariel-natural","5550.00","18K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"ARIEL-18YG-S-075-NAT","ARIEL","ariel-natural","4460.00","18K Yellow Gold / Signature - SI1/H / 0.75 ct"
"ARIEL-18WG-P-075-NAT","ARIEL","ariel-natural","5550.00","18K White Gold / Prestige - VS1/F / 0.75 ct"
"ARIEL-18WG-S-075-NAT","ARIEL","ariel-natural","4460.00","18K White Gold / Signature - SI1/H / 0.75 ct"
"ARIEL-18RG-P-075-NAT","ARIEL","ariel-natural","5550.00","18K Rose Gold / Prestige - VS1/F / 0.75 ct"
"ARIEL-18RG-S-075-NAT","ARIEL","ariel-natural","4460.00","18K Rose Gold / Signature - SI1/H / 0.75 ct"
"ARIEL-PT-P-075-NAT","ARIEL","ariel-natural","5790.00","Platinum / Prestige - VS1/F / 0.75 ct"
"ARIEL-PT-S-075-NAT","ARIEL","ariel-natural","4710.00","Platinum / Signature - SI1/H / 0.75 ct"
"ARIEL-14YG-P-100-NAT","ARIEL","ariel-natural","9720.00","14K Yellow Gold / Prestige - VS1/F / 1 ct"
"ARIEL-14YG-S-100-NAT","ARIEL","ariel-natural","7250.00","14K Yellow Gold / Signature - SI1/H / 1 ct"
"ARIEL-14WG-P-100-NAT","ARIEL","ariel-natural","9720.00","14K White Gold / Prestige - VS1/F / 1 ct"
"ARIEL-14WG-S-100-NAT","ARIEL","ariel-natural","7250.00","14K White Gold / Signature - SI1/H / 1 ct"
"ARIEL-14RG-P-100-NAT","ARIEL","ariel-natural","9720.00","14K Rose Gold / Prestige - VS1/F / 1 ct"
"ARIEL-14RG-S-100-NAT","ARIEL","ariel-natural","7250.00","14K Rose Gold / Signature - SI1/H / 1 ct"
"ARIEL-18YG-P-100-NAT","ARIEL","ariel-natural","9910.00","18K Yellow Gold / Prestige - VS1/F / 1 ct"
"ARIEL-18YG-S-100-NAT","ARIEL","ariel-natural","7440.00","18K Yellow Gold / Signature - SI1/H / 1 ct"
"ARIEL-18WG-P-100-NAT","ARIEL","ariel-natural","9910.00","18K White Gold / Prestige - VS1/F / 1 ct"
"ARIEL-18WG-S-100-NAT","ARIEL","ariel-natural","7440.00","18K White Gold / Signature - SI1/H / 1 ct"
"ARIEL-18RG-P-100-NAT","ARIEL","ariel-natural","9910.00","18K Rose Gold / Prestige - VS1/F / 1 ct"
"ARIEL-18RG-S-100-NAT","ARIEL","ariel-natural","7440.00","18K Rose Gold / Signature - SI1/H / 1 ct"
"ARIEL-PT-P-100-NAT","ARIEL","ariel-natural","10150.00","Platinum / Prestige - VS1/F / 1 ct"
"ARIEL-PT-S-100-NAT","ARIEL","ariel-natural","7680.00","Platinum / Signature - SI1/H / 1 ct"
"ARIEL-14YG-P-150-NAT","ARIEL","ariel-natural","19930.00","14K Yellow Gold / Prestige - VS1/F / 1.5 ct"
"ARIEL-14YG-S-150-NAT","ARIEL","ariel-natural","16900.00","14K Yellow Gold / Signature - SI1/H / 1.5 ct"
"ARIEL-14WG-P-150-NAT","ARIEL","ariel-natural","19930.00","14K White Gold / Prestige - VS1/F / 1.5 ct"
"ARIEL-14WG-S-150-NAT","ARIEL","ariel-natural","16900.00","14K White Gold / Signature - SI1/H / 1.5 ct"
"ARIEL-14RG-P-150-NAT","ARIEL","ariel-natural","19930.00","14K Rose Gold / Prestige - VS1/F / 1.5 ct"
